area_type,location,size,total_sqft,bath,balcony,price
2,KR Garden,2,925,2.0,2.0,63.0
0,Bellandur,4,3016,4.0,3.0,230.0
2,Haralur Road,2,1000,2.0,2.0,44.0
0,Whitefield,2,1215,2.0,2.0,39.0
1,Kanakadasa Layout,4,1200,3.0,1.0,95.0
0,Lakshminarayana Pura,2,1336,2.0,2.0,100.0
0,Yeshwanthpur,1,673,1.0,1.0,36.85
1,Anandapura,2,1200,2.0,1.0,58.0
1,Lingarajapuram,6,600,7.0,2.0,63.0
0,Malleshwaram,3,1600,3.0,3.0,160.0
1,Mallathahalli,2,1200,2.0,0.0,79.0
1,Indira Nagar,6,2480,4.0,1.0,750.0
1,Devanahalli,5,2400,5.0,3.0,100.0
0,Sector 2 HSR Layout,2,1143,2.0,2.0,65.0
0,Kanakpura Road,2,1470,2.0,2.0,61.74
1,Laxminarayana Layout,4,1584,3.0,2.0,145.0
0,Marathahalli,3,1785,3.0,2.0,94.0
0,Koramangala,3,2292,3.0,2.0,286.0
0,Kothanur,3,1460,3.0,3.0,71.0
0,Kasturi Nagar,3,1500,2.0,3.0,80.0
1,Yelahanka,5,1200,4.0,1.0,140.0
0,Chikkalasandra,2,1230,2.0,2.0,48.0
0,Yelahanka New Town,1,650,1.0,1.0,20.0
0,Thanisandra,2,1220,2.0,1.0,43.92
0,Dooravani Nagar,3,1570,3.0,1.0,115.0
2,Sadashiva Nagar,3,3000,3.0,3.0,400.0
0,Mallasandra,3,1665,3.0,2.0,86.91
1,Banagiri Nagar,3,1350,3.0,1.0,380.0
1,Sarjapur  Road,4,4000,5.0,2.0,600.0
1,Ramamurthy Nagar,2,1100,2.0,0.0,68.0
0,Kathriguppe,3,1350,2.0,1.0,87.01
2,Kasavanhalli,3,1719,3.0,2.0,116.0
0,Budigere,1,664,1.0,1.0,35.0
0,Sonnenahalli,2,1011,2.0,1.0,50.53
2,Akshya Nagar,6,2400,6.0,0.0,130.0
0,Basaveshwara Nagar Yelahanka,3,1680,3.0,2.0,85.0
1,Thyagaraja Nagar,4,700,4.0,2.0,110.0
0,Whitefield,3,1520,2.0,2.0,150.0
3,Uttarahalli,3,1350,2.0,2.0,53.0
0,Pattandur Agrahara,2,875,2.0,1.0,33.0
0,Hennur,2,1231,2.0,2.0,48.0
0,Somasundara Palya,2,1174,2.0,3.0,74.0
2,Munnekollal,3,1560,3.0,3.0,75.0
0,HOSUR MAIN ROAD,2,1464,2.0,2.0,56.0
1,Kanakpura Road,3,2200,3.0,2.0,130.0
2,Shivaji Nagar,2,850,2.0,2.0,55.0
2,Sahyadri Layout,3,1750,3.0,1.0,180.0
1,Mathikere SBM colony,2,1500,1.0,0.0,160.0
0,Kodihalli,3,2408,4.0,2.0,260.0
0,Devanahalli,2,1080,2.0,1.0,44.0
0,Indira Nagar,3,2070,3.0,2.0,225.0
2,Electronic City,2,1020,2.0,1.0,29.46
0,Begur Road,3,1500,2.0,3.0,55.0
1,Mahalakshmi Layout,4,1575,5.0,1.0,158.0
1,Kodichikkanahalli,4,3250,4.0,1.0,180.0
0,Uttarahalli,2,1175,2.0,1.0,47.0
0,Channasandra,2,1030,2.0,1.0,34.5
0,Hebbal,2,1440,2.0,1.0,115.0
2,Hoodi,2,1500,2.0,1.0,84.0
1,Thanisandra,1,1380,1.0,1.0,62.1
2,Bagalur,2,1200,2.0,3.0,50.0
2,Vinayak Nagar,1,705,1.0,2.0,36.5
0,Harlur,3,2240,5.0,2.0,155.0
0,P Krishnappa Layout,3,1340,3.0,3.0,77.0
0,Green Garden Layout,3,1800,3.0,2.0,70.0
0,R.T. Nagar,2,1200,2.0,3.0,45.0
0,Sarjapur  Road,1,685,1.0,1.0,40.0
0,Kalkere,2,925,2.0,3.0,42.0
0,Crimson Layout,2,1230,2.0,2.0,57.0
1,Manjunath Nagar,5,1200,5.0,1.0,185.0
0,Kodichikkanahalli,2,1125,2.0,1.0,52.0
0,Hebbal,2,1100,2.0,1.0,54.0
1,Jigani,3,2400,3.0,2.0,149.0
0,Electronic City Phase II,3,1400,2.0,2.0,41.58
1,Uttarahalli,7,1200,7.0,2.0,225.0
0,Jakkur,3,1858,3.0,1.0,98.3
1,Adityanagar,1,1260,1.0,1.0,41.0
2,Ambedkar Nagar,4,3530,4.0,2.0,290.0
0,HSR Layout,2,1185,2.0,2.0,60.0
1,RMV 2nd Stage,2,1200,2.0,1.0,216.0
0,Hennur,2,1255,2.0,1.0,58.0
0,Rajaji Nagar,4,3436,6.0,3.0,475.0
2,Kudlu Gate,3,1335,3.0,2.0,89.0
0,Dodda Nekkundi,3,1999,3.0,2.0,132.0
1,Kanaka Nagar,2,1200,2.0,1.0,125.0
0,Kundalahalli,3,1397,3.0,2.0,110.0
1,Yelahanka New Town,2,1200,2.0,1.0,130.0
1,Chikka Tirupathi,3,1616,3.0,0.0,95.0
1,Banashankari Stage III,8,1200,7.0,2.0,350.0
2,Hanumantha Nagar,4,1270,2.0,1.0,175.0
0,Raja Rajeshwari Nagar,2,1140,2.0,2.0,38.55
0,Kanakpura Road,1,525,1.0,1.0,30.0
1,Varthur,3,1200,2.0,1.0,98.0
2,Bagalakunte,1,700,1.0,1.0,162.0
1,T Dasarahalli,3,1200,3.0,2.0,130.0
0,Electronic City,3,1700,3.0,2.0,75.0
1,Thanisandra,5,750,4.0,0.0,62.0
0,Kanakpura Road,2,1090,2.0,1.0,54.54
2,Kundalahalli,1,2400,1.0,0.0,650.0
0,Thanisandra,1,923,1.0,1.0,60.84
0,Muthurayya Swamy Layout,4,3595,6.0,2.0,360.0
0,Green Glen Layout,2,1050,2.0,2.0,48.0
0,Whitefield,2,1495,2.0,2.0,79.5
2,Narayanapura,3,1485,3.0,2.0,85.0
0,Dommasandra,3,1033,2.0,2.0,31.5
0,Electronic City,3,1400,2.0,1.0,48.0
2,Indira Nagar,1,500,1.0,0.0,70.0
0,Sarjapur  Road,2,944,2.0,1.0,35.0
2,Whitefield,5,3250,5.0,0.0,290.0
0,Whitefield,2,1216,2.0,1.0,66.48
0,Thirumenahalli,2,1100,2.0,1.0,39.5
0,Thanisandra,3,1743,3.0,2.0,93.25
0,Yelahanka,2,1274,2.0,2.0,48.42
0,Lavelle Road,3,2500,3.0,2.0,425.0
0,Mysore Road,3,1512,2.0,2.0,110.0
0,Dollars Colony,4,3100,5.0,1.0,385.0
0,Cox Town,3,1650,3.0,3.0,100.0
2,Doddathoguru,3,1875,3.0,1.0,55.0
2,Whitefield,3,1350,3.0,2.0,54.0
0,Rajiv Gandhi Nagar,2,1219,2.0,2.0,40.0
1,Goraguntepalya,4,1200,4.0,1.0,150.0
1,Sarjapura - Attibele Road,3,2400,3.0,3.0,85.0
0,Hormavu,2,1141,2.0,1.0,44.4
0,Anandapura,2,1151,2.0,1.0,43.1
1,Bommenahalli,3,832,3.0,1.0,77.0
0,Sarjapur  Road,2,915,2.0,1.0,38.0
1,Rajankunte,3,3259,3.0,0.0,270.0
0,Bannerghatta Road,2,1115,2.0,1.0,65.12
0,Thigalarapalya,3,2072,4.0,2.0,139.0
0,Kaggadasapura,2,1200,2.0,2.0,53.0
0,Singasandra,2,1300,2.0,2.0,65.0
0,Bellandur,2,1457,2.0,2.0,85.0
0,Kannamangala,2,1262,2.0,2.0,55.0
1,BEML Layout,4,1196,3.0,1.0,150.0
0,Ananth Nagar,2,900,2.0,2.0,22.5
2,Attibele,1,420,1.0,1.0,17.0
0,Kanakapura,2,1160,2.0,1.0,46.39
0,Kasavanhalli,2,1115,2.0,2.0,50.0
2,JP Nagar,3,1315,2.0,1.0,85.4
2,Babusapalaya,2,1500,2.0,2.0,57.0
0,HSR Layout,2,1127,2.0,1.0,68.0
0,Kundalahalli,3,1397,3.0,2.0,104.0
2,Whitefield,2,1173,2.0,1.0,60.0
0,Sompura,2,1090,2.0,2.0,28.0
0,Jakkur,2,1230,2.0,1.0,76.0
0,6th Block Rajaji Nagar,4,3200,3.0,3.0,190.0
0,Sarjapur  Road,2,858,2.0,1.0,31.57
0,Talaghattapura,3,1868,3.0,1.0,121.0
2,Vishwapriya Layout,4,600,3.0,2.0,73.0
0,Banashankari,3,1425,3.0,3.0,49.88
1,Subramanyapura,6,1200,6.0,2.0,170.0
1,Tindlu,2,1350,2.0,1.0,100.0
2,Channasandra,6,4200,6.0,0.0,180.0
0,Uttarahalli,3,1310,2.0,1.0,85.0
0,MLA Layout,2,970,2.0,1.0,40.0
0,Kundalahalli,3,1397,3.0,3.0,108.0
0,Sarjapur,2,1157,2.0,1.0,40.0
0,Kasavanhalli,2,1125,2.0,1.0,61.2
0,Sonnenahalli,2,1157,2.0,1.0,42.0
0,Sarjapur  Road,2,1241,2.0,1.0,82.0
0,Binny Pete,1,660,1.0,1.0,62.0
2,Marathahalli,4,4000,4.0,3.0,220.0
0,Rajiv Nagar,4,2340,4.0,1.0,148.0
2,Venkatadri Layout,1,596,1.0,1.0,42.0
1,Kyalasanahalli,4,1200,4.0,3.0,110.0
0,Ambedkar Colony,3,1910,3.0,1.0,190.0
0,Brookefield,2,1139,2.0,2.0,80.0
0,Thigalarapalya,4,3122,5.0,2.0,225.0
0,Sarjapura - Attibele Road,2,1033,2.0,2.0,28.41
0,Yeshwanthpur,2,1168,2.0,2.0,64.08
0,Chandapura,2,877,2.0,3.0,42.0
2,Electronics City Phase 1,2,1340,2.0,2.0,75.0
2,B Narayanapura,3,1405,2.0,2.0,70.0
0,Siddapura,3,1800,3.0,3.0,65.0
2, Devarabeesana Halli,3,1750,3.0,3.0,149.0
0,Motappa Layout,3,1360,2.0,1.0,65.0
1,Malleshwaram,3,675,2.0,0.0,148.0
0,Byrasandra,2,985,2.0,1.0,63.0
0,Victoria Layout,2,1300,2.0,1.0,129.0
0,7th Phase JP Nagar,3,1850,3.0,2.0,150.0
0,Rustam Bagh Layout,3,1490,2.0,3.0,88.0
0,Byagadadhenahalli,2,620,1.0,1.0,25.0
0,Hormavu,2,1130,2.0,1.0,42.3
0,Yelachenahalli,2,1080,2.0,2.0,55.0
0,Begur Road,3,1410,2.0,3.0,52.17
0,Bommanahalli,3,1375,3.0,2.0,59.0
0,Hennur Road,3,1290,2.0,1.0,94.5
0,Hosa Road,3,1318,2.0,1.0,85.28
0,Electronic City,2,1128,2.0,1.0,68.0
1,Meenakunte,4,4428,4.0,2.0,255.0
0,Kanakpura Road,2,1051,2.0,2.0,56.74
1,Kengeri,3,3500,5.0,0.0,275.0
1,Kannamangala,4,2400,4.0,1.0,130.0
0,Yelahanka,2,1327,2.0,3.0,85.0
0,Thigalarapalya,4,2912,6.0,2.0,210.0
0,Basapura,2,1301,2.0,2.0,55.0
0,Thippasandra,1,650,1.0,0.0,30.0
1,Varthur,3,1200,3.0,1.0,67.75
0,Banagiri Nagar,3,1500,2.0,2.0,89.99
1,Nagadevanahalli,4,1350,4.0,2.0,145.0
2,Electronic City Phase II,2,1000,2.0,1.0,28.88
0,Sarjapur  Road,2,984,2.0,1.0,45.91
2,Nagarbhavi,1,900,1.0,0.0,175.0
0,Hebbal,3,1355,3.0,1.0,83.87
0,Sarakki Nagar,3,2145,4.0,1.0,270.0
0,Malleshwaram,3,2475,4.0,3.0,300.0
0,Kaggadasapura,2,1118,2.0,0.0,30.0
0,Roopena Agrahara,1,910,1.0,1.0,42.0
0,Madiwala,3,1250,3.0,2.0,39.0
0,Hosakerehalli,2,1304,2.0,3.0,100.0
0,Begur Road,3,1615,3.0,2.0,58.0
0,Sarjapur  Road,2,1400,2.0,2.0,68.0
0,CV Raman Nagar,2,1070,2.0,2.0,47.5
0,Hebbal,3,3500,3.0,3.0,395.0
0,Hoodi,2,1132,2.0,1.0,89.37
0,Rajarajeshwari Nagara,3,2000,3.0,2.0,85.0
1,Hebbal,7,2400,5.0,1.0,550.0
0,Sector 2 HSR Layout,1,794,1.0,2.0,65.0
0,Raja Rajeshwari Nagar,2,1090,2.0,2.0,43.59
0,Gottigere,3,1500,3.0,2.0,70.0
0,1st Phase JP Nagar,3,2059,3.0,2.0,225.0
0,Kanakpura Road,1,525,1.0,1.0,30.0
0,Bhoganhalli,2,1447,2.0,1.0,75.97
0,Whitefield,2,1269,2.0,1.0,75.0
1,KR Layout,4,4800,4.0,0.0,700.0
0,Kanakpura Road,2,1070,2.0,2.0,37.45
0,Talaghattapura,2,1150,2.0,0.0,28.0
0,Marathahalli,2,1208,2.0,2.0,70.0
0,Ramamurthy Nagar,2,1185,2.0,1.0,45.5
1,Laggere,3,1200,3.0,1.0,130.0
0,Anekal,2,888,2.0,1.0,34.0
0,Chandapura,2,1015,2.0,2.0,25.88
2,Celebrity Paradise Layout,1,532,1.0,1.0,22.49
0,St Thomas Town,3,1060,3.0,1.0,62.0
2,Electronic City,1,700,1.0,1.0,35.0
0,Ckikkakammana Halli,2,902,2.0,2.0,42.0
1,Banashankari 2nd Stage,6,600,3.0,3.0,95.0
0,Uttarahalli,2,1175,2.0,1.0,47.0
0,Binny Pete,2,1365,2.0,1.0,122.0
0,Doddathoguru,2,984,2.0,1.0,51.0
1,Hebbal,4,2700,2.0,2.0,100.0
0,Jalahalli East,3,1475,3.0,2.0,96.0
0,Haralur Road,2,1300,2.0,2.0,79.0
1,5th Block Hbr Layout,5,1200,6.0,1.0,220.0
2,Babusapalaya,3,1453,2.0,2.0,43.59
0,Munivenkatppa Layout,2,1550,2.0,3.0,160.0
1,Akshaya Nagar,4,1410,4.0,2.0,160.0
1,Yelahanka,4,4025,5.0,3.0,800.0
0,Murugeshpalya,3,1845,3.0,3.0,91.0
0,Sarjapura - Attibele Road,3,1676,3.0,3.0,52.0
0,Uttarahalli,2,1137,2.0,1.0,63.0
0,Electronic City,3,1360,2.0,1.0,70.5
0,Vijaya Bank Layout,3,1374,2.0,2.0,70.0
2,Judicial Layout,3,1700,3.0,2.0,155.0
1,Whitefield,5,3227,5.0,0.0,250.0
1,Koramangala,4,2400,6.0,3.0,600.0
0,Kasavanhalli,3,2170,3.0,2.0,151.0
2,Bank Of Baroda Colony,2,1080,2.0,1.0,55.0
2,Electronic City Phase II,3,1790,3.0,3.0,100.0
0,Doddathoguru,1,550,1.0,1.0,17.0
0,Poorna Pragna Layout,3,1270,2.0,2.0,50.79
2,Somasundara Palya,2,1033,2.0,2.0,48.0
2,Kamala Nagar,2,1000,2.0,1.0,80.0
0,Binny Pete,4,2940,6.0,2.0,280.0
0,Kumarapalli,2,1240,2.0,2.0,52.6
1,Kasturi Nagar,5,1650,5.0,1.0,450.0
0,Kambipura,2,883,2.0,1.0,39.0
2,Outer Ring Road East,3,1500,2.0,0.0,97.0
0,Marathahalli,3,1730,3.0,3.0,139.0
0,Kasavanhalli,3,1915,3.0,3.0,80.0
0,Whitefield,3,1545,3.0,2.0,79.0
0,Marenahalli,3,1865,4.0,2.0,140.0
0,Hebbal Kempapura,2,1150,2.0,2.0,40.0
0,HAL 3rd Stage,2,1200,2.0,2.0,49.0
2,Kengeri,2,963,2.0,2.0,40.0
1,Marsur,3,1200,3.0,1.0,120.0
0,Basavangudi,4,2600,4.0,3.0,260.0
0,Lingadheeranahalli,3,1682,3.0,1.0,120.0
2,Yelahanka,3,1371,2.0,2.0,65.0
0,Hennur Road,2,901,2.0,1.0,49.5
1,Vishwapriya Layout,7,600,7.0,0.0,73.0
0,Ambalipura,3,1730,3.0,1.0,120.0
1,Konanakunte,4,1200,4.0,0.0,125.0
0,EPIP Zone,3,1500,3.0,3.0,102.0
2,Nagawara Junction,4,3500,4.0,2.0,245.0
3,Lingarajapuram,2,1203,2.0,1.0,59.86
0,Horamavu Banaswadi,2,1357,2.0,2.0,54.0
0,Vasantha Vallabha Nagar,3,1600,3.0,2.0,76.0
2,Yelahanka New Town,1,350,1.0,1.0,13.5
0,Varthur,3,1665,3.0,1.0,53.0
1,Ramamurthy Nagar,3,1400,3.0,3.0,200.0
0,Sarjapur  Road,1,835,1.0,1.0,46.95
1,Chandra Layout,2,815,3.0,2.0,160.0
0,Haralur Road,3,1444,2.0,1.0,80.0
0,Kanakapura,2,1277,2.0,2.0,55.0
0,Lingadheeranahalli,3,1521,3.0,1.0,94.71
0,Maithri Layout,2,1134,2.0,1.0,40.0
0,Vasanthapura,2,995,2.0,1.0,34.82
0,Old Madras Road,3,2760,5.0,2.0,157.0
2,Marathahalli,2,1325,1.0,1.0,92.0
2,Marathahalli,3,1525,3.0,2.0,90.0
0,Raja Rajeshwari Nagar 5th Stage,3,1320,2.0,2.0,73.0
0,Electronics City Phase 1,1,650,1.0,1.0,23.0
2,Old Airport Road,3,1858,2.0,1.0,167.0
0,Electronic City,2,1150,2.0,1.0,38.0
0,Electronic City Phase II,2,769,2.0,1.0,40.0
0,Electronic City,3,1571,3.0,2.0,105.0
0,Hennur Road,3,1445,3.0,1.0,86.56
0,Hosur Road,3,1590,2.0,2.0,135.0
0,Bommasandra,2,902,2.0,2.0,49.0
1,Sarjapur,3,2238,3.0,1.0,140.0
2,Electronic City,2,1090,2.0,1.0,31.49
2,Yelahanka,3,1712,3.0,3.0,82.0
2,Haralur Road,2,1088,2.0,1.0,68.0
0,Somasundara Palya,3,1575,3.0,3.0,63.1
1,Nanjappa Garden,6,2150,6.0,3.0,205.0
0,Kundalahalli,3,1920,3.0,2.0,150.0
1,Margondanahalli,2,1000,2.0,0.0,57.0
0,Chennammana Kere,2,1100,2.0,2.0,56.1
0,Electronic City,2,1089,2.0,2.0,45.0
2,Horamavu Agara,2,1106,2.0,1.0,43.09
0,Kengeri,2,927,2.0,2.0,37.0
0,Kanakpura Road,2,1339,2.0,2.0,58.0
2,Thanisandra,1,923,1.0,1.0,45.69
1,Sarjapur  Road,3,2900,3.0,2.0,285.0
0,Lakshminarayana Pura,2,1175,2.0,2.0,75.0
2,Thubarahalli,2,975,2.0,1.0,55.0
0,Hebbal,3,2400,4.0,1.0,180.0
0,Subramanyapura,3,1330,3.0,2.0,72.0
0,Thanisandra,2,1183,2.0,1.0,59.74
0,Harlur,3,1758,3.0,2.0,133.0
1,Nagarbhavi,3,1200,3.0,2.0,265.0
0,Hebbal,3,1255,2.0,1.0,77.68
1,Nagadevanahalli,3,600,4.0,2.0,110.0
2,Pai Layout,2,1100,2.0,2.0,50.0
0,Ramamurthy Nagar,2,1170,2.0,2.0,46.8
2,Vayunandana Layout,5,2400,5.0,2.0,120.0
0,Raja Rajeshwari Nagar,3,1530,3.0,3.0,51.77
2,Hebbal,2,1420,2.0,2.0,107.0
1,Geetanjali Layout,4,1200,4.0,2.0,300.0
1,7th Phase JP Nagar,6,1045,6.0,3.0,160.0
0,Kanakpura Road,3,1591,3.0,1.0,115.0
0,7th Phase JP Nagar,3,1680,3.0,2.0,120.0
1,Kenchenhalli,2,675,3.0,1.0,52.0
0,Hoodi,2,1055,2.0,1.0,57.63
0,Iblur Village,3,1918,3.0,2.0,129.0
0,Sarjapur  Road,2,1280,2.0,1.0,76.0
0,Nagarbhavi,3,1560,3.0,3.0,66.0
0,Sarjapur  Road,2,1145,2.0,2.0,49.5
0,Talaghattapura,3,2106,3.0,2.0,126.0
0,"EPIP AREA, WHITEFIELD",3,1801,3.0,2.0,139.0
1,Seegehalli,5,1200,5.0,3.0,120.0
0,Rajaji Nagar,2,1718,3.0,2.0,288.0
0,Whitefield,3,1306,3.0,2.0,54.65
0,Hebbal,2,1320,2.0,1.0,92.0
2,1st Stage Domlur,3,1350,2.0,2.0,65.0
2,Kalyan nagar,4,3800,5.0,3.0,300.0
0,Bannerghatta Road,3,1344,2.0,1.0,42.0
0,Bannerghatta Road,3,1893,3.0,2.0,100.0
0,Chandapura,3,1107,2.0,1.0,43.0
0,Lakshminarayana Pura,2,1190,2.0,1.0,75.0
2,Whitefield,2,1000,2.0,1.0,35.0
1,Kalhalli,2,2400,2.0,1.0,160.0
0,Kumaraswami Layout,2,1000,2.0,1.0,48.5
0,Jalahalli,3,2113,3.0,2.0,155.0
2,KR Puram,2,1100,2.0,1.0,46.0
1,Sector 2 HSR Layout,5,1200,4.0,1.0,160.0
0,Harlur,4,1884,4.0,2.0,120.0
0,Electronic City,2,1110,2.0,1.0,40.0
0,Kudlu,2,1027,2.0,2.0,43.0
0,Tavarekere,3,1250,3.0,2.0,40.0
2,Sarjapur  Road,3,1470,3.0,0.0,62.0
2,Kamakshipalya,2,1150,2.0,1.0,75.0
1,Hadosiddapura,3,1200,3.0,2.0,165.0
0,Kudlu Gate,1,703,1.0,1.0,52.0
0,Vijaya Bank Colony,3,1400,2.0,2.0,62.0
0,Bellandur,2,1195,2.0,2.0,51.0
0,Narayanapura,2,1302,2.0,1.0,69.1
0,Begur Road,3,1583,3.0,1.0,74.4
0,Kumarapalli,3,1488,2.0,3.0,60.0
1,Lakshmi Layout,4,600,5.0,2.0,85.0
0,Kammasandra,3,1385,2.0,2.0,34.63
0,Whitefield,4,3262,4.0,2.0,260.0
2,Electronic City,3,1600,3.0,2.0,104.0
0,Old Airport Road,2,1150,2.0,1.0,90.0
0,Sarjapur  Road,2,1263,2.0,1.0,78.0
1,KR Puram,7,1200,8.0,2.0,110.0
0,Kanakpura Road,2,1299,2.0,2.0,85.0
0,Banashankari,2,1330,2.0,1.0,78.0
0,Devanahalli,3,1282,2.0,2.0,52.43
2,"JP Nagar 8th Phase, ",3,1853,3.0,2.0,82.0
0,Kachanayakanahalli,2,861,2.0,1.0,35.0
2,Bannerghatta Road,3,1600,3.0,2.0,95.0
2,Nagaraja Garden,2,1256,2.0,1.0,62.8
0,Tejaswini Nagar,3,1390,2.0,2.0,80.0
1,1 Annasandrapalya,1,1200,6.0,3.0,150.0
2,Hebbal,2,919,2.0,1.0,49.0
1,Margondanahalli,3,1625,3.0,0.0,80.0
0,Gunjur,2,1195,2.0,2.0,44.0
0,Domlur,6,2400,4.0,1.0,600.0
0,Yelenahalli,2,1159,2.0,1.0,60.0
0,Whitefield,3,1386,3.0,1.0,57.46
0,Harlur,2,1197,2.0,1.0,79.0
0,Old Airport Road,4,2690,4.0,3.0,191.0
0,Bommasandra,3,1295,2.0,1.0,50.28
2,Huskur,3,1310,2.0,1.0,37.83
0,Whitefield,2,1132,2.0,1.0,79.28
2,6th block Koramangala,3,2350,3.0,2.0,400.0
0,Hebbal,3,1645,3.0,2.0,135.0
0,Whitefield,2,1200,2.0,1.0,45.84
1,Whitefield,4,3000,4.0,0.0,330.0
0,Marathahalli,3,1937,3.0,2.0,140.0
0,Doddathoguru,2,1015,2.0,2.0,33.5
0,Nagadevanahalli,2,1080,2.0,2.0,39.0
0,Kathriguppe,3,1350,2.0,2.0,80.99
0,Kengeri Satellite Town,3,1149,2.0,2.0,29.0
0,Kothanur,2,1185,2.0,2.0,59.0
0,Domlur,3,1720,3.0,1.0,135.0
0,Hebbal,3,2080,3.0,3.0,175.0
1,Tindlu,3,1500,3.0,1.0,87.0
0,Yelahanka,3,1566,3.0,2.0,97.0
1,KSRTC Layout,4,1500,4.0,0.0,110.0
0,KR Puram,2,1290,2.0,1.0,49.02
2,"JP nagar 9th Phase, ",3,1531,3.0,2.0,72.0
0,Keshava Nagar,3,1839,3.0,3.0,165.0
1,Dollars Layout,4,4200,4.0,1.0,760.0
0,Electronic City Phase II,3,1400,2.0,2.0,40.43
0,Electronic City,2,550,1.0,1.0,15.0
0,Whitefield,2,1140,2.0,2.0,39.0
2,Banashankari Stage III,4,2000,4.0,0.0,100.0
2,Kaval Byrasandra,2,1100,2.0,1.0,46.0
2,Vignana Nagar,2,1200,2.0,2.0,55.0
0,Bannerghatta,3,1618,3.0,1.0,68.0
0,Whitefield,4,2830,5.0,2.0,160.0
0,Uttarahalli,3,1315,2.0,2.0,74.0
0,Anandapura,2,1141,2.0,1.0,42.75
0,AECS Layout,2,1080,2.0,2.0,55.0
0,HBR Layout,2,1200,2.0,2.0,60.0
0,Varthur,2,1111,2.0,2.0,41.88
0,NGR Layout,2,1022,2.0,1.0,45.9
0,Bannerghatta Road,2,1275,2.0,2.0,65.0
0,4th Block Jayanagar,2,900,2.0,1.0,70.0
0,Rachenahalli,2,1224,2.0,3.0,39.2
0,Battarahalli,2,1135,2.0,3.0,43.0
0,Rachenahalli,2,1050,2.0,2.0,52.1
0,Kudlu Gate,3,1535,3.0,2.0,86.0
0,Nagavarapalya,2,1392,2.0,1.0,130.0
0,Bellandur,2,1050,2.0,2.0,72.0
0,Hosa Road,3,1513,3.0,1.0,103.0
0,Gottigere,3,1621,3.0,3.0,72.0
0,Bannerghatta Road,2,892,2.0,1.0,39.0
0,Whitefield,2,1205,2.0,1.0,40.0
0,Hebbal,3,1355,3.0,2.0,83.87
0,Karnataka Shabarimala,4,1200,6.0,3.0,70.0
0,Indira Nagar,2,1400,2.0,2.0,168.0
0,Kengeri,2,726,2.0,1.0,35.0
1,Singena Agrahara,3,1500,3.0,2.0,149.0
0,Hebbal,4,3895,4.0,2.0,405.0
0,Horamavu Agara,2,1079,2.0,2.0,41.0
0,Begur Road,2,1170,2.0,2.0,46.0
0,Doddathoguru,2,1104,2.0,2.0,39.0
0,Kanakpura Road,2,950,2.0,1.0,45.0
2,Hormavu,4,4818,4.0,3.0,390.0
2,Canara Bank Colony,3,1650,2.0,1.0,52.0
0,Kogilu,3,1559,3.0,2.0,127.0
2,Hanumagiri,2,1100,2.0,1.0,38.0
0,Benson Town,3,1750,3.0,3.0,150.0
0,Ramagondanahalli,2,1215,2.0,1.0,45.5
0,Talaghattapura,3,1868,3.0,1.0,135.0
2,Electronic City,2,1130,2.0,1.0,32.63
0,Kanakpura Road,3,1570,3.0,3.0,64.5
0,Sarjapur  Road,3,1691,3.0,1.0,98.0
2,Ardendale,5,4355,3.0,1.0,350.0
0,Hulimavu,2,1225,2.0,2.0,55.0
0,JP Nagar,3,1690,3.0,2.0,112.0
0,Thigalarapalya,2,1418,2.0,2.0,103.0
0,Kasturi Nagar,4,1896,3.0,1.0,125.0
0,Sonnenahalli,1,605,1.0,1.0,40.0
1,Begur Road,5,800,5.0,2.0,95.0
0,Electronic City Phase II,2,900,2.0,2.0,32.5
1,Cholanayakanahalli,1,750,2.0,0.0,50.0
1,Hoodi,3,780,3.0,1.0,62.0
0,Ananth Nagar,2,908,2.0,1.0,26.0
0,Thanisandra,4,3216,4.0,1.0,226.0
1,BEML Layout,5,2400,4.0,1.0,225.0
2,Iblur Village,2,1400,2.0,2.0,68.0
0,Kudlu,2,1092,2.0,2.0,44.0
0,Hulimavu,2,1255,2.0,2.0,74.0
2,Electronic City,3,1500,2.0,1.0,100.0
0,Thanisandra,2,1296,2.0,2.0,72.0
0,Horamavu Banaswadi,2,925,2.0,3.0,38.0
2,Raja Rajeshwari Nagar,2,1023,2.0,2.0,42.0
2,Seshadripuram,2,600,3.0,2.0,75.0
0,Thanisandra,2,1020,2.0,1.0,44.5
0,Choodasandra,3,1530,3.0,2.0,77.0
0,Gubbalala,3,1650,3.0,2.0,71.0
2,Vijaya Bank Layout,3,1605,2.0,3.0,85.0
0,Hosakerehalli,2,1925,2.0,1.0,50.0
0,Kogilu,2,1190,2.0,2.0,50.66
0,Jakkur,3,1374,3.0,2.0,68.0
2,6th Phase JP Nagar,2,1140,2.0,2.0,65.0
0,Green Glen Layout,3,1725,3.0,2.0,130.0
0,Bisuvanahalli,3,1075,2.0,1.0,50.0
0,Kannamangala,3,1574,3.0,1.0,93.34
2,Sanjay nagar,1,965,1.0,1.0,32.0
0,Marathahalli,3,1550,3.0,2.0,83.0
0,Akshayanagara West,2,1205,2.0,2.0,60.0
0,Kambipura,3,1082,2.0,1.0,55.0
0,Uttarahalli,3,1215,2.0,2.0,52.85
0,Hebbal,4,2483,5.0,2.0,230.0
1,Prasanth Extension,2,1200,3.0,1.0,46.14
0,Chikkathoguru,1,1500,1.0,1.0,19.5
1,1st Block Koramangala,4,2360,4.0,2.0,600.0
